Tx Hash,From,To,Value (ETH),Gas Price (Gwei)
f4ccd9f1696a8947a9a51c190ef8509db4a869d8d8dc98c883b80f368820f3c5,0xbbBbb662CC78ffF901ec18FcbcBb885335E85F67,0xe76DEb6cfC0E5DcB4E793011519f1725F50f64ee,1.02e-05,0.11191614
c1c0a9b403852887384d25cd4b775ac082359c9c8971ecfbae095ef62ec62c01,0x1D40EADc1F8154efEDf6B2F26ec4C8CfE2157d0a,0x404Ad42E5F020B15F2FDaCA0d46E1932549b0A15,1.02e-05,0.11191614
a73f365c8190bd4380d0f914a72a7f4122f633edc667eefeb69750022a92312e,0x431F3DC31265e3fD48f7DB6B9852C8618Eb969E5,0x70639120f7D055233bF9E58f342E18867EE6639B,0.04685788216145154,0.11191614
a5a1115d7bd100052039d9ae996f35ea75f3ca1c546f8dfedd79c57f8154b361,0xA992d2830489ea7cDDe89c17a794b95472EC7a1e,0x1eaD2C8c02B9A9dAFdAa177fA80EFfdB1e1AF180,1.02e-05,0.11191614
cd1ac12fee2200bfcd1a1f275b88494d0a187436ddc11db8ba92808856d11778,0x4ef6A8679a611C54c3bC7A10689C02CC3113667e,0x2FA971E29EA0520a8b05F77Fd7E989a3dbEbEb92,1.02e-05,0.11191614
ac8b4109af59a3143f0363c00e60ced1c221241c1ca3c82e50d9a8e5292edd40,0x0B72c610f594bd2d634cA0c4cF458F7a0720B9C5,0x398e577B8729cb279314c08298273604516E8852,1.02e-05,0.11191614
db485082ece6cbc35bbefe801816900cfa1ea9c8463b7a155c4cf7003b2d08a1,0xEAa7D4760D188E8C5855D26bbF3B4a3BF765B997,0xa236544eE41858d6b4903c28f1FD915C21fB1279,1.02e-05,0.11191614
bcff6872eb2253f43f7b34333d33462060411af759cfb847c03085f09de479e4,0x3cE811501E39aaFC575B4Ae13E07e731cfA9d0cc,0x26B1Fb844799Fb53b505be2BA7dF057C5c899014,1.02e-05,0.11191614
a7d9ec7cea3340345aa5ddc4a191569e5eb91cd45ee072c46488447d247e891a,0x98A5F457b9470500756A1e38bEEAC837684902Fe,0x8968d84Dfa9f46C96C0D101276F524477Af599f2,1.02e-05,0.11191614
93bb893d1c0bffae01b713d155c29cc938a2d84df721ba9dabe6383f8cec5da3,0x493504BC29D5f2B4D436a9333b6c5922Ce8B55DC,0xa4bC91827a72da3E11098e106e2fd23ceb1C2BC2,1.02e-05,0.11191614
c2fbff970af3627c6a11cb045e088beea75968b80de6c10f09df79a5e0dcc2f9,0x0aeAA10A9D517b094C3B8ECddAE1c7085228334f,0x59ECc40b94DD2a8DEC5fCe7C1b79e5B9273A0F68,1.02e-05,0.11191614
f2079823fd228d956df77f846041e049f5681d95aa5e4d12ddb0ceca74be2928,0x19FBc2dB319e2bC47D4111DEe13A12078B3c22f3,0x50A41031eE2B50bD337E7F4f225331f1cD164de1,1.02e-05,0.11191614
f051452bb8a2bed6a241588b128d08050767ad7fb67521366132dddeb9ca5fae,0x97A7daC2A7237D2aCFD2c718CC548Dfb9e59Cae3,0xbB63d17a90Aa6EaDd79da4B9e18d23D9D830E4f1,1.02e-05,0.11191614
df676b315e01cbeb8f0eade3dccdd7cb15795a9ff8fe8e4c622013d0a49118bf,0x20Df8202f04564678c38e7741d14De5ce90c055A,0x153CA50ECF81B322b2287A287226261C2851BaE9,1.02e-05,0.11191614
7ddeea7e2ef8cbf6180a11d4cd1251184bb59b8e9608d0f76292500b003120c2,0x151Abe65a74F4bB86Cc68382026E6e33942f6938,0x361e3393a9B55Fa7966a371b13dF7AB6e82b4488,1.02e-05,0.11191614
c918924339fb958bd9322d6674663873df0bd545cb186ca25280c6aba1e9a331,0xecf55f4C7d6B51b758eA1ed1fe273afE923d423B,0x423023cAa1061c1e1369583f9B9F1e3921Dd8d4F,1.02e-05,0.11191614
6fbb96738957977c6802c26563708535fd99d78823497b4095133e3f55707674,0xfA5E1c459Afb345B655dC2762C1b1566e7939a1d,0x2643d47f0870451704CD57EB448793BDd9ff703b,1.02e-05,0.11191614
df26b8ca409784eee04512c79f1dc43fad15f654d1711ad632dbf998719d451c,0xD88c4C2823a68384CFEDb5892262534502d95BD9,0x99ff39dfF15bFb974b6b06F64e8EF5026fc84438,1.02e-05,0.11191614
e08bc8435c016c8a013e0df623827173894afd35f5b38f891ae08f1f67c06e04,0x5565F17657Cef60A02295eEdaa52d0041cEb52D6,0x827f9F24Ca33E5872D4B5685a5dd7c7bC8417bA5,0.0,0.112112448
675f274a48690c4893e68923506a23858601bfc520930c8c98df49392e392176,0x8cBd1b56A7Eec1a91c1DfE7c8F1BA6E94C61AD8C,0x867cDbB0eC1a2F26Fb6a33a11eE7a5593aD6d40F,1.02e-05,0.11191614
0f072591b5661c5c65b0ef23b9c558ae4c3a3b1998acbc6a182b70bd0459900d,0x8beF3F50b1089b43B6daf6eBCa560C96811DF2E0,0xC3eE9059B1a9C40a8f1Ce61c5A8b3241EBa6B2Ee,1.02e-05,0.11191614
6285394b546c4c8105eee247152f45c08e0dbe6f9c79c0289e88d2adf1c35da6,0xDC60CB685CaF71fD21eDFEBb2737B22a91Be5eb2,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.116529159
ad36670dc577dd0a772e6fbd5e91974403b6e841afe54394bd2ee528bf21d6a8,0x6bc7b50C268Ca742e28b1b4145EeEDf5c9f49d15,0x7ceF543a8ab7Df70C49430dB3bE6755931D642df,1.02e-05,0.11191614
4b4af438776e740f5c67889cdd5bc311ad61bad5f84cfd9dc61a85abfe534495,0x0e1779c48ca7E84817CeD2726b1aF7eD59522fA7,0xaD350e32be88488E64a335eE7702870506721D0a,1.02e-05,0.11191614
3f3670c0b2668e0935270b1efb2558d31ecc9efe047f14be6481c8b42652c90a,0x63C4076eC50D5B86dBBd17b8d0Cb0EE3951cFFD9,0x76405Cbf7B19472125255cB240e20D5390cd6533,1.02e-05,0.11191614
612384894d3ffda444de1a8408a2958189c7924f17cdf9362118b69ce8e2c51c,0xA8b8E6E858814E00ECD58c103Ff7e38323D92c3A,0xB48b4ee5ed175420241db862009eF453093B9932,1.02e-05,0.11191614
26d7f66e98a55735ccd3517f83df88c65c3591ed1edc7a4c92b82d9380aac60e,0x04Dfa5cDF19C9932C034f19B4589e109F012ddA6,0xeA19dE5480C8b261a8d4F7E374D7424225588026,1.02e-05,0.11191614
1d89bd76a239aafb37419f6b745fc548ca462f69c21287e2d5b4d970bb901f31,0x02E0ea4f046E256339d1A2BCC0993312EB08F3c2,0x6dC1768B4CcEDcdb5ab6DAe0612D496435958598,0.20796511884212668,0.11191614
2f10acc0f4d25b827aa8a35c36f2a964760a94355f2b53c137e7befd8c9eab10,0xc9ab5469191aF8F5e24150c308F1523aABF6E02D,0x25D3a2ABe8936D6Cb2Bc3471fdA84C0ef807E556,1.02e-05,0.11191614
714e109e89cce45d886c6403405b6414fc96988ba6689355f56baba12cd61e97,0x7fF8CA59132FCBe1081bfCE106d7b84E54c0f74C,0x73e2362B3dA40C7de402c42c632232e6478912C4,1.02e-05,0.11191614
ebfcd2d6cdc30bac31eab3c590ff1983621786b5bbd38ef58e57ff2b01b42a61,0x8C4812F7f53b77408B1ffaae9f11235a314eA3D3,0x6E8A5F8371a61dd5409cA0f6499d2493984D8DEb,1.02e-05,0.11191614
a16a9c29e08de6620c860f58c5d06ddc210bfdfea4c497335bdb73434c1a0ea2,0x3eeE3F38F2A23f98DCa06f20781982cdDc571Ad4,0xf1a39879a37EEbe7AE44c6e5d416B3B32245A574,1.02e-05,0.11191614
065559425b35c4714c6c494cbde2f075decd0a067ce1e8bff14f36d2b808962d,0x00Be56D318A6B00A25DEAF66A3886477852F276d,0x87736142E9CB42B7E75fC42EBD872b46c0D499c8,1.02e-05,0.11191614
63ac708879ba75cb4d253da08ba232b0974cea209ea9dcfa4e6e4fbb7b9e5e27,0x7dF9Ae192B403e7Dd89bcde131FC21be3FA0b3DF,0x185F7495f3d3DCfD96bd5fe94cF0960d874386F1,1.02e-05,0.11191614
a1aba0b8e578374381791ddb25833045cdb9c60466c138366f27039c354f95f1,0xD40b71A7526BB556e0a5548d03D8Cd86480Cbf87,0x40221aA5A03fd464C014c4ae81274fb419c41063,1.02e-05,0.11191614
b47cb28b341f72b9bc401b73a097b3fc816e8ff57664cfdf8d8cc4be9f6b1c79,0x7cF918fde086304115C478cF11eB3F6B28fc9bB5,0x6aE71F8915E4881193Bdb24fA044C4B53C1f2933,1.02e-05,0.11191614
dc31bec443d815af2e2a1822636d7b2779989b22f95490b96b684d9248d36335,0x823AB6AAE284FC2A71D5Ebc929cEdF8B742Dbc71,0x97f853DCeaA844117A4533057F2b0CA8Bd6189A5,1.02e-05,0.11191614
a9406c135da0e5069a45eaf6baec7017d9a358679f3505a08ac2415df3dffcfd,0x4aBB7594383dAa40735C26AcCA60bC581e5b1814,0x8a1815F8e5c6c7224057dF73806a924fFf19FEaa,1.02e-05,0.11191614
9a2224a4cbb6f2d4011bca6f615046f0f3da79733c1e09535b43fe0a306155b6,0x91C2cFE8A1D12967EC7a390c782F50378DC5fD99,0x767742d3370b6759DAd60DBbDb782de4fCC4D439,1.02e-05,0.11191614
d30542b26a1e3dee50b0ca0314331a1a38484801996072966d9ac128d880559c,0xaB782bc7D4a2b306825de5a7730034F8F63ee1bC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0.0,0.11191614
454f68176466bda5e703174eefa43500b60a32645ec1dce0890f6344b7714778,0x7CC011991Ed62E3eaF4ee5C2901fCF72E0311bba,0xc59Ea604993154B0d50C816a4b27214639A53A52,1.02e-05,0.11191614
363265fc8d15a8d9075dd7517b5f91d5f59111e9f5c9f57029bd7b3b79b28452,0xAcb5d2cCB5d944123fB74a2DF71AEe57563E646e,0x9D19CADe5c2415bcB5019A1aeED0d7B11e75018f,1.02e-05,0.11191614
9dd01b419c63c484112641630554383e62442c04c4ea607899479036f98d88b6,0x117C4DC5005F0fBC1E04Fc11155556f71F7Fca1f,0xA8d2ac170D5a92c7BF58275Aa30CE627aF6064ac,1.02e-05,0.11191614
62c85b9015d3095bdaaa993bd66d193d8bae9c3be6fc05d0a44f88f13869675f,0x9Cb8bbDd99dFE8391E7D9C543231Fc72096192EA,0x3cBa7cCE044cD7F6d16734EB717FF9D320CD331e,1.02e-05,0.11191614
e41a7601cb616059ed75cfbdde0a0073dc9f20aabfe34acb2df33152c009fb1a,0x0BA8c1B26EcF69c51606E74E9dC4232243f9cF5A,0xd13Aed5787F68dD1A78fecbAa5855f778FC0B9A3,1.02e-05,0.11191614
952c4a8b8eb8cb9fccab1b54311620d7c2c021fc20d9ddf177054f202ecfb634,0xaaa090385b3D86716AD2c27f8021f3C9633D02CC,0xe5882397124454bF1e28ddc94C4C25d057390222,1.02e-05,0.11191614
1db87e53420a8e757578e4f5af6f4a69c8dfb65405a63976bfe28a5816e7a0f8,0xC66eFC1Edb1FdFC301A852Ba77eBf50cfA581B5d,0x8FdcDE301D7d48CcA0C980EF368C4e91De56630a,1.02e-05,0.11191614
e3e372e8a3f6573b2d73a990e70deb1c9573885a727774ff62bc37f406f807e5,0x4867A0D009862373305c9ff64A63f95Abe9a0DD1,0x0b1156B7dFf6784fe6348b6F0e9073b0F4196E25,1.02e-05,0.11191614
eb1260e16ba2c08ffdee2bc336cfdd963b5417159f1140d708e438b086637b12,0x35c15F78c834549136f1a6797E2D9269FCa1B3f0,0x40b70915755B8C367060495924B10783Ad9D85eb,1.02e-05,0.11191614
d22bf7be28043da7ed4d3eac65bc06cb24141539679f812225f020fd2bfee57e,0x20B2A6B367990Bd016cfE1C89029058d4Df98AEb,0x59C15511Cef17bF2525a8a0099fCA9ECa30AC082,1e-09,0.109311887
9e20cb75e2ffbc2890d737371462ef84819e9698e22391affb5e318c1cb71402,0xF1fCFB068653761bf9f0FEEAe952d56df6e28031,0xdc5e79513BcDF938b9f80A13f28186d5A83AdEd7,1.02e-05,0.11191614
66c9fd3a73b7e83c77ecaee67c7abe39c81df1b83de61e1b4edf8f0d5151d43c,0xBcf6F16AD79FCFdb719e098df44Fd222A69170F3,0xfb9834aECf678f1fEaeE9d21B8e1Bf2Aada8d417,1.02e-05,0.11191614
dbea8d0e74078d4cf6cfac99766ebefdf803317915ae372416d3c289cb288dde,0x3993AB2d6b4749c7711F7137641C095242Afccb3,0x08b41150473877d520514C0dCaC819839c39bCb3,1.02e-05,0.11191614
d2ac632c7894095b8e9fcd6ae037b2ccee09e15779dac092cc00a446a150f9c3,0xD1cD117A03E864cCa2874d55fFdC2D4e528844f0,0xFa689e1Ea7D28f1671b0E7E59256c0617eF41728,1.02e-05,0.11191614
6231e896ff4a1bc0ae710cca477c936380d260537ef74e9f7533cef0b1a5a930,0xCf7E1A65730F69C90E01D348B5f8074890559B91,0xbEac3BA9811bf60C13281cB256A7f7EC91f89a55,1.02e-05,0.11191614
fdbf3913ca0929d2c00e5ae218fa636ca054ccd2c91f750592b717264f4c524e,0x0a8d177D40337281825fC1b259de39438113cc6f,0x74c7E164A309aC2Cb19528dC71ad751B39a05826,1.02e-05,0.11191614
fde386956e7912d64a7f08591ea1f7e249d645494676865fe73dd32e7a78f2ae,0x50e8f4B415CCa848b19d66be95b2c79D11ce807E,0xA48167f66a13304A9ceC97753f67404eBAC57791,1.02e-05,0.11191614
9941e2c147cad6146c7212f15159950c0346c324fb8ee3c8c0edcbae9844914c,0x69DAEd2Cd51979b365c667801BcA17A835770A5d,0x28F5c1787fCE2A9e3310DF472fEFf6ba33F1AF24,1.02e-05,0.11191614
110e6b97ae31ae4e6fbaac3b8b716d405a54de87c06568faeed733dc11efaf2f,0x3A4e612af3e71270E357d5866cf82359c08322C5,0x89E7091a64d7bbB93A7636Eabe3F11079Cf2A094,1e-09,0.109311887
0f4b75ec674e09871299d7da06b55a52731a9e3afe6c4c127c5f109687d22467,0x1fc751f99f8992d80fb64d70Ba89d42f6286B67B,0x295639612478045b46b7E6016F5dFadcF1Ac5d82,1e-09,0.109311887
790f69bbfd279c6180987d20e9101dbc11d1b5e4abe152eaa228c33e235051a9,0xF659CCDd121321187fc3e3dc0A5364B97b696fF9,0xebb26EF290bbBBB747b82789D96873c8544ef2e5,1e-09,0.109311887
4150dcdd77709d33663aa435c04204e1b20d20d9ead9c57d080d3040da4aec0b,0x8B3555be3f40A2d18A7B1795905A365FA9AD5C4B,0x97d0D6cDab00005E594878f30276c4be22Ab6A14,1.02e-05,0.11191614
2591b2998753579ae9a56bd0acedbb1ad5fb2b7c809ae83a5d36fba73ba53b34,0x30b0A36a2e1ac522064357Bc3F477BA9Dcb84AfD,0x8a5412533AC896D54F18C0Ae6f135E26069feA40,1.02e-05,0.11191614
b84c059701ffd8ffc68f883e700917624d9ae0540c5d0196091598ad35a0e39b,0xC6628DB3e0B50C6eE7DF5fBE0EEecE9fdcD490E4,0x7e043dCdC4E7C65afCAbF121272BFb280c5D4B87,1e-09,0.109311887
ecdb86fa70077902f5fc3c52add846ddb1cf8e3eb7c6d8ea38a7e83935b5c6c5,0xb4c117CCb31ac9B2520a5cc669799E0F354f4a35,0xF9De5e58b09aE88781186B8d9eb6EFbEBB0D670b,1.02e-05,0.11191614
b93f5b5b5201554a4ebd45f82808fdad86bf86178c250eaf83fb905477dab83b,0x7b4afd685d5eDB013dcc119e5B88aF2B30Cc276f,0xc58369441A072d9430824896DE91Dc6f971A6D83,1.02e-05,0.11191614
0b90872e14f59792c589b641d8c075daedcdae068ab9ddf923932fed1c029877,0x0e9C99137a507A31C221d4bFA3F0E18e0448307f,0x8c1e7CA3ab3d34a3cE2c58AAA3f9B0DDd2C6F2C7,1.02e-05,0.11191614
bd049d9461b02907ff17df64d97fe3a62bd1c63844fc9f256974758a973409d4,0x76F8EA68c4FA564E1F84C809ffA1ddD66D7Bd2C3,0x33E05dCA284a06f125B5390359C6012B93dC52a7,1.02e-05,0.11191614
56d7b544364fd1da2aa0ea5d000797c196a157ae2573cad25cb990e245cb8fcf,0x8cFEfECAA20da6f838c3A1e496B5Fba6Fa941Ead,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.11391614
d401ccb56c8bcee980bb231f97d106287c29b4d12079c72c36bccf63a61596ba,0x7A71C3Bd0ab97756e3883b54AAA9e1C1108D3bA7,0x89cd58984AdD90cba0E5c7ABeAA01FA22Fb26640,1.02e-05,0.11191614
d736721701ae07358cd93d44cf593d2039c2965ab5d54a2ddd8a84058ec721ae,0xC5e17F250b03Ffa38811998c4B4a681576AEfD33,0xB833320B49b96A8E4a08F3550DB59575177Cc188,1.02e-05,0.11191614
0fece83418dffe78db4856978f110aab4e68b50230c4a8561b1a1417be8635fc,0x636e4C2196765576805a53b1C6714090667aBA8F,0x245b1E41E57B534cAA29aaFB7617AC6ee5C2cB11,1.02e-05,0.11191614
df3ed41c632182d20969dce1ce10d94de7199e29553ec80e29cdf20943f6f9e6,0xa4788BCa5327e49F6c1a88490E02EE4908aCa9f3,0xc19fd356a2153fdb7bc044e106964C8099c6c122,1.02e-05,0.11191614
ad5b98ebf259b8be5b2ecfa2cc71fea78fa9ffb5c3f452056da65eec4ce4b96f,0x26386399E0c5cd5246999F51923a860096C09eB1,0x19b16ca2e49c86919dCd881E1Ce3Fc60d3f03681,1e-09,0.109311887
a81c6387c232a58339bddae7436676fdf925c600f54922c5f9a1170445114e2a,0x7fD6B64Be606c0ca5f1a59143c946D755b71A933,0xaD97438423f60ab85DA068BfD2d9a673cb4C7812,1.02e-05,0.11191614
c4e896a7fe539c477ba16f6bc3b7d9a5ef7ddf44c0a17e0b983b4615249250f1,0xFFaBEBC91Ff72d916D65662a5F69115BD9453322,0x5fC7467F7b58Fba859231c0dF65c78d17271931F,1.02e-05,0.11191614
d578e95a06bb4d9dbc07286ed63cc5e2135ebd2efee8e9a541c5d640a5a257b5,0xF1B6a2dC629806cceFD3F70caD7E85069ecC8b7e,0xb618c884D9b78697F4C83A9c877B4e2dfB88516a,1.02e-05,0.11191614
fe749beaad1c37044939455e1e6cd0c37d045a2343a8025a731b1244af0cbe64,0x113aB6B676eB5b66F9190b2Cd2E54Beae9b735Df,0x6A5e9fEC3e277C6Af93ED7175a4a0e86ccF06316,1e-09,0.109311887
ee766f2e67b9875f584b8bdc2862738c6c20452fb08e246cb803baa4bf44c1f6,0xb5c5a3cbF7B0a9b7F0029F34A21096195fdfC8ed,0x450C6b0Cc827851143075d42B814f4e32713b9c8,1e-09,0.109311887
6c46ca832dfb55c1581d7d02da6c4e6c6701a76a518c49e076d12988e71d363d,0x01eBb9D5555aA518e99EEABc77C47077721a79d5,0x3cF00bA3c30999813f4302f76C8dB47936e8b561,1e-09,0.109311887
e2fd6ab9ead57b933b5f82fd3ffdf088cc5dfa6cabf642e2d471717de3a7a677,0x880De25e6e839D04caa359F82e6d574B915086FB,0xb28Da9355a212eC2b99B5205514Cf37C3F96ea2E,1.02e-05,0.11191614
e8fdb3aad63ab548b3a3b8a73554373b335cd78661b37137f9a96a060322317e,0x0d0E1E4b40156ebdF5Ec4D749FAf9cF3a7ea2105,0x44Ef242c64dF2aD2115f6a144215f1CbC89Ef16e,1e-09,0.109311887
c64a6addeb6fec7e3ba7233834b2f3aa354688246bf36322cee7c4823ebf6e3b,0xc5E56714d0afCff5A40242dEe6c165Bc13b273C8,0x615A0cB6Ea4c4B1D51bE6D0E7b3C25653a95590D,1e-09,0.109311887
95a71d47e5a8bab927f34e4edeea872edc235620db47eb5d1f9c240096dd435d,0x99d494622Fd612f6F4eE02ceFd2A3148e1117dCE,0xf8d2C1A220Bfba747D43509F0d8eA89323d0c6c4,1e-09,0.109311887
473e323bbb2046396c1b91271d45ed64ea71bd09a671790d98dcc43410e7d9cf,0xc2371D4967153a99D2A7248AeE49E0402626a56A,0xb1C83B83010178BA74E61c0D6A4118F9D023eb81,1e-09,0.109311887
f6508e651df0ba00b86eaea630dfefb3d29c4c3887f452cd28a019840dc8c586,0x63d9a4C5932f91ebE5D382390C486b519eEfA78b,0x0D4291885DBa1E558320c5Cb7ab4c8f17C78f0Cb,1e-09,0.109311887
1004d14d2c51df14388e68fef0a4e217ded943d5df66a71617bf27fac1c3faaa,0xB787E73A4D98896408b6142EfA88ef19cF575A1b,0x1cB35C03dDB78D8fAD2cFeFdD9dBc5072D104B05,1e-09,0.109311887
c996955dfa6dc0462ee1a6c12f7e7e6239d025e7ecbb0f2d9d32637a9b8e365f,0xab8ca9dA0e2a098C5e271Bc75680d8ca38B9BD78,0x1A884fa290959D02aa0129039806B22c346c8b1B,1e-09,0.109311887
b4e8f1f07fdccad10d56eba653e990b4eabe0ca31857ed7f3e93ea24bf8f01c4,0x2de87553C1D618C027719a58573209043338B7ca,0xdf04E99e9A6A3Cb70c9FF673110eaDF1e3F40cc5,1.02e-05,0.11191614
606c801d5381d5d172d5a09bf64572180d0562fa13da0029144b1eb66cb885c5,0x4fde42Cc850370549a49b123f50826347fD015f3,0xcd209b0f3132847e4E7127683F9c56cCAfbaC179,1e-09,0.109311887
c6f99df1b211cf1f7c121a89ff29ae32275d358df91b3f69d17c28fa880d356f,0xd37a4007c8C2E8C02150B9e9CE606142857206B4,0xbdD9c870211C4F58518a69E2A7056112561D46Ea,1e-09,0.109311887
13b1f297a03a361bd9829dad89ff5a9da54bdca0d6dad03bbee79d076028c198,0x1ba223BC8b488aD2790744098D3A34C9DD92DCaD,0x388787942b61fb9fd1A1489121FBb2B49cd7F24b,1e-09,0.109311887
61c9919839af78163daac17f620ffd009adeb402f7217912c5813c3f04de7106,0xDbE8C6D6f765D310043f5f306b24EBF515E47Fa5,0xC24f117aCEb20BC5E0a1CE57CCB7e0bB3fa1de53,1.02e-05,0.11191614
d10c25ca161ddf056f563d4171af85d2d9a3bfc6a52a838dc2a44b9b266d7705,0xdb22af774A15E070aE23c5F80559d94606639FB6,0xFF3311E61D4E7143eBa87a1909dD432dEbb6D22e,1.02e-05,0.11191614
04d8dc5efadd05a9bdf94e1248dafa134fd8a3525907bfcab6af3f42e85b3602,0xA559ba8aFa0304eE485B6d5E1Cdbb63df64C3D8C,0x20d5590875544A6d869619e2f04A015B7A6686C4,1e-09,0.109311887
cbe81e6d9a96b78bd40d6212942e24f4a6242c01ae452ec38cb9859c98acdd9a,0x9DFeD9b09b1477aCfcA606a5433a69b69022f26E,0xA72C1D2613B5154F773ce6a601374AA15692Ca5a,1e-09,0.109311887
14fc7b744cb1868cd7e5a1a23bc87cbd960b6bde75ed2b770206f4f38e240899,0x6a65120E7e6152fb58889BCa0d7D3070efEd85df,0x42475636b3adc5898D0Eb7187CEa64aF6d3f86cf,1e-09,0.109311887
d6df040ed3d489d50876caf74e53bf6d24091e61ed35ba8a30ad1c8a80ee1fd1,0xaB4f85dF6c52275fbdAacBc4b45Af53a892ef2Cc,0x8b595006046362730E092228b60fD92E3d4D288f,1e-09,0.109311887
eb9fb4b9cdd4265e3208aa87ac3bf0e80d182838b6b185bf1482eba50d7f119e,0x5Fa240a6D8139EEb45bcb2C762b3B885595A69D7,0x3F83dE4d81b0b168CC96Ac55d596cdf03A87DB20,1e-09,0.109311887
2bf07035379ab6bbfeb3a4f9350c600a65e3cffbb1dea7ff1a0975cb581904d6,0xe0eD2382EF9a7dd77ff3EE771609F6F39743554b,0x70a225256e6ADD183926D4329D3cEd49c0f75A29,1e-09,0.109311887
2e2829118cebc66b7109cf1a07085e1e48c3c3ed70925f3a694bfcc662205afc,0xC36744B7fB02b472379F63e6349e76dAf052f68F,0x55F3116af0DC45674d45fB677E48D82b752A4765,1e-09,0.109311887
5e58d71403b4cda43ff4edf791733250c4b057d3f20409e34943e55bfff30619,0x5b8dAAdA366e95572434cfC9e069c74dBcc6a066,0x3d60aA0e9e549851cC97AaA3280bBA47f044E02a,1e-09,0.109311887
7855cd0ef0709c8941f94c11164d2f5a9ee0e90bef1f48e11cb46e6e431917df,0xaBF6F728A7d21fC4391Fa838acDEE9314C996B94,0x492Ef55424c039Be22Bf833B6dBC5aA0a358FAcc,1e-09,0.109311887
2a5320829310ac05c6e0554103e5ea3913799e20d50d3b3c79a20f2e68fa42be,0xF7235cac6363d38080282c042F52ea5ec82EF0E1,0xf2a717Cd0161Ff5218d618CbAFAAD4E7D337482d,1e-09,0.109311887
6a18b7da70c01b96435ea3ec0406f392ff93bd415e6df0612ba8957694943edb,0x3C9718e63d598A34a8Fd10553F730372F2289a09,0x17012f421B09605cADfd35Ce9B88BcB085B752A1,1e-09,0.109311887
4854aab5336bb239d424de123e27b8fa0a909fe0e847b8d86f014d26b99670c9,0x1D0A329329cBb2d13DFD9D3a2dFD9933355152B4,0xaf8e0A514ebb0AA8600de6D7470B43bE37e748Bf,1e-09,0.109311887
3f40c0ba7b1c2f35fe642a2aa88447f5f235f26a1bed1af35fd1ed2dc73dc169,0xBbe6d079AC0B4825A2e4dD280f89E76B232CF7dC,0x1eC86d59F00ed910Cbf5C9F3F2f7555C89C42B52,1.02e-05,0.11191614
8fb2066a21e0e21f7dc0e0e76557cbc859494d331c1ae8dcd527d29a4e23169c,0xd3A8821e8b5F03c57a93D64Db0910073e64aF9A2,0xC31365721B8545Ce79A6a806C7A82D6922a71fC6,1e-09,0.109311887
9e74bca92f51489c865f79f67a47ef44a1c3d4ec4574ca955109d32210bc84cc,0x552A8522092B6A8fB419Ca2103D21B7FDF4E18C2,0x15C23Def66f358dd15632a08Aa0696a9BCBc74e4,1.02e-05,0.11191614
171ac68776739f2ed3041239be2a388d065ae9f684e4c6c499d050bba83d30d4,0x568631626d019038eB68226e2EA27AaaCCb65661,0x2174B16FECE369Dc69F8E4a966e7AaACa0952fEF,1e-09,0.109311887
de9f337131f710891f82f1bfefc43b5f1a3fea0ff7ce28db720b4b1bc28622fb,0x6C59808f2b179881b2A9cd89C5d1A11Db2445ff1,0x2Fae625F0013632F474B4E093AA74311cFEDd2eB,1e-09,0.109311887
9f653291464ac4e667200af6bb3b46af84d875cd75e7175ac011d06164a84b81,0xC4D0Dafecfd0Cb5f2b6a47e7296850b486648E6d,0x1E5D64f4EC561AbF00f2a19E4873eb466b4ad0e6,1e-09,0.109311887
30878c7ecdaa76e658c76065420a025cea43212885afbd76a48256a502d0834d,0x639bb73A75DC1e4b32D77ed497616CAbcC918e53,0x43d248A2439893d35068AC33DA2fB24d62561617,1e-09,0.109311887
0cae9b51768f402d4c160d9704919647aaf0faeb4aaa93ef1798038abfd2f0cd,0x8638ec31E676364c10F81D8055D67fdB72523C9c,0x4065DcB04A5e9bcc146ab3D43c0E52288b182cB0,1e-09,0.109311887
cdfdb4fe21de5132b64d40e7ed4a9940666e0144c212dc6f0a2fbaa24d659687,0x0076e38eDBA3F7c5815aF03a3699b8C155ACb472,0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3,0.0,0.11391614
2bd1777557aa6f4e924103fe5e3e0027c45f47bd79ae8b56e98fb37f0b577053,0x75cc12F2793287BeC75b25bAfd6E7bB96056A003,0x41c44f93a0EB6685e003a0dc641E81A406Af4151,1e-09,0.109311887
9968cedc5eacd26a0cc5e2d2d38363f2b34b3e36ed9eb3938e2a713130c505c7,0xafADa19c3C00203751CCB81312Cd10aF719040b1,0x08CdfC9Ee36d0120C59Af638f394A7692DA5BEEC,1e-09,0.109311887
9a19b243183749815eb45ad744e4adab8c9587fbed59ca9dda1863cc3bdd7082,0x805495df77A5742c147e7d61dC510F62eDCAfa0d,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.0,0.142459376
78b8283b97f9ee249ae43e9c11c9976f4a8654ade803e53932c3c5c624691068,0xc1320F05500647775a7e300502a107bD2CF46Cb2,0x91567469b6A7dE182A6feCf5013b7e4A556E1040,1e-09,0.109311887
